구,동,번지,본번,부번,단지명,평수,보증금,월세,계약기간,층,건축년도,도로명,계약구분,계약년월,계약일
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,1000,60,2,15,2021,노해로63가길 229,-,202104,26
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,3000,45,1,16,2021,노해로63가길 229,-,202105,1
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,500,63,1,11,2021,노해로63가길 229,-,202105,4
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,4000,15,1,17,2021,노해로63가길 229,-,202105,13
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,1000,50,2,3,2021,노해로63가길 229,-,202105,14
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,500,55,1,2,2021,노해로63가길 229,-,202105,25
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,3000,35,2,3,2021,노해로63가길 229,-,202105,27
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,1000,55,1,6,2021,노해로63가길 229,-,202105,31
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,1000,60,1,12,2021,노해로63가길 229,신규,202106,2
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,2000,55,1,13,2021,노해로63가길 229,신규,202106,2
도봉구,방학동,711-1,711,1,방학신화 하니엘시티,4,6000,30,2,16,2021,노해로63가길 229,-,202106,2
